dataset_id,persistentUrl,publicationdate,title,subject,keywordValue,keywordVocabulary,keywordVocabularyURI
48624,https://doi.org/10.7910/DVN/23139,2014-02-06,Genetic Analysis of Cold Tolerance at Seedling Stage and Heat Tolerance at Anthesis in Rice (Oryza sativa L.),,heat tolerance,,
48624,https://doi.org/10.7910/DVN/23139,2014-02-06,Genetic Analysis of Cold Tolerance at Seedling Stage and Heat Tolerance at Anthesis in Rice (Oryza sativa L.),,advanced backcross population,,
48624,https://doi.org/10.7910/DVN/23139,2014-02-06,Genetic Analysis of Cold Tolerance at Seedling Stage and Heat Tolerance at Anthesis in Rice (Oryza sativa L.),,QTL mapping,,
48624,https://doi.org/10.7910/DVN/23139,2014-02-06,Genetic Analysis of Cold Tolerance at Seedling Stage and Heat Tolerance at Anthesis in Rice (Oryza sativa L.),,rice,,
48625,https://doi.org/10.7910/DVN/23307,2013-11-13,Carbon uptake and water productivity for dry-seeded rice and hybrid maize grown with overhead sprinkler irrigation,Earth and Environmental Sciences,Maize,,
48625,https://doi.org/10.7910/DVN/23307,2013-11-13,Carbon uptake and water productivity for dry-seeded rice and hybrid maize grown with overhead sprinkler irrigation,Earth and Environmental Sciences,Dry-seeded rice,,
48625,https://doi.org/10.7910/DVN/23307,2013-11-13,Carbon uptake and water productivity for dry-seeded rice and hybrid maize grown with overhead sprinkler irrigation,Earth and Environmental Sciences,Overhead sprinkler irrigation,,
48625,https://doi.org/10.7910/DVN/23307,2013-11-13,Carbon uptake and water productivity for dry-seeded rice and hybrid maize grown with overhead sprinkler irrigation,Earth and Environmental Sciences,C budget,,
48625,https://doi.org/10.7910/DVN/23307,2013-11-13,Carbon uptake and water productivity for dry-seeded rice and hybrid maize grown with overhead sprinkler irrigation,Earth and Environmental Sciences,Water productivity,,
48626,https://doi.org/10.7910/DVN/26280,2014-08-08,"STRASA = Stress Tolerant Rice for poor farmers in Africa and South Asia (India, West Bengal)",,----,,
48627,https://doi.org/10.7910/DVN/26195,2014-08-10,Green Super Rice for the Resource Poor of Asia and Africa (GSR) - Phase 2,,"Rice production, cost and return, varietal adoption, household characteristics",,
48629,https://doi.org/10.7910/DVN/26275,2014-08-11,"STRASA = Stress Tolerant Rice for poor farmers in Africa and South Asia (India, Asam)",,----,,
48631,https://doi.org/10.7910/DVN/26165,2014-08-07,Dissemination of Submergence-Tolerant Varieties and Associated New Production Practices to Southeast Asia,,"Demography, submergence occurences, land holding, rice and non-rice production, income source",,
48634,https://doi.org/10.7910/DVN/24103,2014-01-06,Effect of rice establishment methods on weedy rice (Oryza sativa L.) infestation and grain yield of cultivated rice (O. sativa L.) in Sri Lanka,Earth and Environmental Sciences,Clean seed,,
48634,https://doi.org/10.7910/DVN/24103,2014-01-06,Effect of rice establishment methods on weedy rice (Oryza sativa L.) infestation and grain yield of cultivated rice (O. sativa L.) in Sri Lanka,Earth and Environmental Sciences,Farmers practice,,
48634,https://doi.org/10.7910/DVN/24103,2014-01-06,Effect of rice establishment methods on weedy rice (Oryza sativa L.) infestation and grain yield of cultivated rice (O. sativa L.) in Sri Lanka,Earth and Environmental Sciences,Row seeding,,
48634,https://doi.org/10.7910/DVN/24103,2014-01-06,Effect of rice establishment methods on weedy rice (Oryza sativa L.) infestation and grain yield of cultivated rice (O. sativa L.) in Sri Lanka,Earth and Environmental Sciences,Seedling broadcast,,
48634,https://doi.org/10.7910/DVN/24103,2014-01-06,Effect of rice establishment methods on weedy rice (Oryza sativa L.) infestation and grain yield of cultivated rice (O. sativa L.) in Sri Lanka,Earth and Environmental Sciences,Transplanted rice,,
48635,https://doi.org/10.7910/DVN/24011,2014-01-08,Characteristics and management options for rice-maize systems in the Philippines,,Cropping system,,
48635,https://doi.org/10.7910/DVN/24011,2014-01-08,Characteristics and management options for rice-maize systems in the Philippines,,Drought,,
48635,https://doi.org/10.7910/DVN/24011,2014-01-08,Characteristics and management options for rice-maize systems in the Philippines,,Maize,,
48635,https://doi.org/10.7910/DVN/24011,2014-01-08,Characteristics and management options for rice-maize systems in the Philippines,,Nutrient balance,,
48635,https://doi.org/10.7910/DVN/24011,2014-01-08,Characteristics and management options for rice-maize systems in the Philippines,,Rice,,
48635,https://doi.org/10.7910/DVN/24011,2014-01-08,Characteristics and management options for rice-maize systems in the Philippines,,Topography,,
48637,https://doi.org/10.7910/DVN/25899,2014-08-13,Survey for Assessment of Rural Socio-Economic Conditions in China (2004 - 2005),,"household composition, land utilization, agronomic practices, sources of credit, and marketing of farm products",,
48638,https://doi.org/10.7910/DVN/26080,2014-08-08,Central Luzon Loop Survey (1998-1999),,"Basic household and farm characteristics and input and output data in rice production such as; yield, fertilizer, insecticide, weedicide and other pesticides, and labor use.  Data  are also available on adoption of modern rice technologies,  prices of input and output  and farm wage rates.",,
48639,https://doi.org/10.7910/DVN/26196,2014-08-12,Impact Assessment of Three Reductions  - Three Gains in South Vietnam,,"Standard input-output rice production variables for DS and WS; demographics; awareness, knowledge and perception variables regarding 3R3G, fertilizers, pesticides and seeds.",,
48640,https://doi.org/10.7910/DVN/26082,2014-08-12,Central Luzon Loop Survey (2007-2008),,"Basic household and farm characteristics and input and output data in rice production such as; yield, fertilizer, insecticide, weedicide and other pesticides, and labor use.  Data  are also available on adoption of modern rice technologies,  prices of input and output  and farm wage rates.",,
48641,https://doi.org/10.7910/DVN/26319,2014-08-07,Laguna Social Mobility and Migration Survey,,"Demographic characteristics; labor utilization; input and output of rice production, social mobility and migration; asset holdings",,
48647,https://doi.org/10.7910/DVN/26200,2014-08-12,Livelihood Systems in Bangladesh (1987),,"Input-output of crop production (yield, labor, material inputs) land holdings, sources of income",,
48650,https://doi.org/10.7910/DVN/26284,2014-08-07,"Study report: Benchmark survey of upland rice farmers in Pak Ou district, Luang Prabang, Laos",,"Land use, upland rice, lowland rice, rice production",,
48653,https://doi.org/10.7910/DVN/26924,2014-08-10,Laguna Loop Survey (1990-1991),,"Demographic characteristics, inputs used such as fertilizer, quantity and prices of chemical and pesticides application, labor use and power and mechanization use,  yield,  household income, credit and farming technologies and practices",,
48660,https://doi.org/10.7910/DVN/25903,2014-08-11,Business Model Innovations that can Facilitate Public-Private Partnership in Finding Insurance/Reinsurance Solutions for Micro Insurance,,"Crop insurance, insurance coverage, attitudes to insurance, damage claim settlement",,
48662,https://doi.org/10.7910/DVN/23750,2014-01-08,"Effect of tillage systems and herbicides on weed emergence, weed growth, and grain yield in dry-seeded rice systems",,Direct seeding,,
48662,https://doi.org/10.7910/DVN/23750,2014-01-08,"Effect of tillage systems and herbicides on weed emergence, weed growth, and grain yield in dry-seeded rice systems",,Weed management,,
48662,https://doi.org/10.7910/DVN/23750,2014-01-08,"Effect of tillage systems and herbicides on weed emergence, weed growth, and grain yield in dry-seeded rice systems",,Herbicide,,
48662,https://doi.org/10.7910/DVN/23750,2014-01-08,"Effect of tillage systems and herbicides on weed emergence, weed growth, and grain yield in dry-seeded rice systems",,Asia,,
48663,https://doi.org/10.7910/DVN/26205,2014-08-07,Livelihood Systems in Bangladesh (2004),,"Input-output of crop production (yield, labor, material inputs) land holdings, sources of income",,
48665,https://doi.org/10.7910/DVN/23832,2014-01-08,Analysis of communication pathways and impacts of the Boo! Boo! Rat! campaign,,campaign,,
48665,https://doi.org/10.7910/DVN/23832,2014-01-08,Analysis of communication pathways and impacts of the Boo! Boo! Rat! campaign,,impact,,
48665,https://doi.org/10.7910/DVN/23832,2014-01-08,Analysis of communication pathways and impacts of the Boo! Boo! Rat! campaign,,ecologically based rodent management,,
48665,https://doi.org/10.7910/DVN/23832,2014-01-08,Analysis of communication pathways and impacts of the Boo! Boo! Rat! campaign,,communication pathways,,
48666,https://doi.org/10.7910/DVN/28826,2015-01-27,Linking root traits and grain yield for rainfed rice in sub-Saharan  Africa: Response of Oryza sativa andÂ Oryza glaberrima introgression lines  under drought,,Rice,,
48666,https://doi.org/10.7910/DVN/28826,2015-01-27,Linking root traits and grain yield for rainfed rice in sub-Saharan  Africa: Response of Oryza sativa andÂ Oryza glaberrima introgression lines  under drought,,Drought,,
48666,https://doi.org/10.7910/DVN/28826,2015-01-27,Linking root traits and grain yield for rainfed rice in sub-Saharan  Africa: Response of Oryza sativa andÂ Oryza glaberrima introgression lines  under drought,,Oryza glaberrima,,
48666,https://doi.org/10.7910/DVN/28826,2015-01-27,Linking root traits and grain yield for rainfed rice in sub-Saharan  Africa: Response of Oryza sativa andÂ Oryza glaberrima introgression lines  under drought,,Sub-Saharan Africa,,
48667,https://doi.org/10.7910/DVN/22798,2013-10-13,"Increasing rainfed rice productivity in Central Java, Indonesia: a modeling approach",Earth and Environmental Sciences,Simulation modeling,,
48667,https://doi.org/10.7910/DVN/22798,2013-10-13,"Increasing rainfed rice productivity in Central Java, Indonesia: a modeling approach",Earth and Environmental Sciences,deep tillage,,
48667,https://doi.org/10.7910/DVN/22798,2013-10-13,"Increasing rainfed rice productivity in Central Java, Indonesia: a modeling approach",Earth and Environmental Sciences,agronomic N use efficiency,,
48667,https://doi.org/10.7910/DVN/22798,2013-10-13,"Increasing rainfed rice productivity in Central Java, Indonesia: a modeling approach",Earth and Environmental Sciences,water productivity,,
48668,https://doi.org/10.7910/DVN/26273,2014-08-13,STRASA = Stress Tolerant Rice for poor farmers in Africa and South Asia (Bangladesh),,-----,,
48669,https://doi.org/10.7910/DVN/23659,2014-01-19,A Decade of Plant Proteomics and Mass Spectrometry: Translation of Technical Advancements to Food Security and Safety Issues,,biomarkers,,
48669,https://doi.org/10.7910/DVN/23659,2014-01-19,A Decade of Plant Proteomics and Mass Spectrometry: Translation of Technical Advancements to Food Security and Safety Issues,,environment,,
48669,https://doi.org/10.7910/DVN/23659,2014-01-19,A Decade of Plant Proteomics and Mass Spectrometry: Translation of Technical Advancements to Food Security and Safety Issues,,food safety,,
48669,https://doi.org/10.7910/DVN/23659,2014-01-19,A Decade of Plant Proteomics and Mass Spectrometry: Translation of Technical Advancements to Food Security and Safety Issues,,food security,,
48669,https://doi.org/10.7910/DVN/23659,2014-01-19,A Decade of Plant Proteomics and Mass Spectrometry: Translation of Technical Advancements to Food Security and Safety Issues,,INPPO,,
48669,https://doi.org/10.7910/DVN/23659,2014-01-19,A Decade of Plant Proteomics and Mass Spectrometry: Translation of Technical Advancements to Food Security and Safety Issues,,plant proteomics,,
48669,https://doi.org/10.7910/DVN/23659,2014-01-19,A Decade of Plant Proteomics and Mass Spectrometry: Translation of Technical Advancements to Food Security and Safety Issues,,translational proteomics,,
48671,https://doi.org/10.7910/DVN/26276,2014-08-12,"STRASA = Stress Tolerant Rice for poor farmers in Africa and South Asia (India, Chhattisgarh)",,----,,
48672,https://doi.org/10.7910/DVN/ZV14TA,2013-09-11,Implications of plant geometry and weed control options in designing a low-seeding seed-drill for dry-seeded rice systems,Earth and Environmental Sciences,Dry seeding,,
48672,https://doi.org/10.7910/DVN/ZV14TA,2013-09-11,Implications of plant geometry and weed control options in designing a low-seeding seed-drill for dry-seeded rice systems,Earth and Environmental Sciences,weed control,,
48672,https://doi.org/10.7910/DVN/ZV14TA,2013-09-11,Implications of plant geometry and weed control options in designing a low-seeding seed-drill for dry-seeded rice systems,Earth and Environmental Sciences,herbicide,,
48672,https://doi.org/10.7910/DVN/ZV14TA,2013-09-11,Implications of plant geometry and weed control options in designing a low-seeding seed-drill for dry-seeded rice systems,Earth and Environmental Sciences,hybrid,,
48672,https://doi.org/10.7910/DVN/ZV14TA,2013-09-11,Implications of plant geometry and weed control options in designing a low-seeding seed-drill for dry-seeded rice systems,Earth and Environmental Sciences,Asia,,
48673,https://doi.org/10.7910/DVN/26317,2014-08-12,Terminal Survey - Anatomy of Peasant Economy,,"Family characteristics, input-output in rice production, land assets, major consumer durables, inventories and financial assets, production, income, household expenditures",,
48675,https://doi.org/10.7910/DVN/26079,2014-08-07,Central Luzon Loop Survey (1994-1995),,"Basic household and farm characteristics and input and output data in rice production such as; yield, fertilizer, insecticide, weedicide and other pesticides, and labor use.  Data  are also available on adoption of modern rice technologies,  prices of input and output  and farm wage rates.",,
48676,https://doi.org/10.7910/DVN/24422,2015-08-17,High-throughput single nucleotide polymorphism genotyping for breeding applications in rice using the BeadXpress platform,Other,Oryza sativa,,
48676,https://doi.org/10.7910/DVN/24422,2015-08-17,High-throughput single nucleotide polymorphism genotyping for breeding applications in rice using the BeadXpress platform,Other,Single nucleotide polymorphism,,
48676,https://doi.org/10.7910/DVN/24422,2015-08-17,High-throughput single nucleotide polymorphism genotyping for breeding applications in rice using the BeadXpress platform,Other,Illumina BeadXpress reader,,
48677,https://doi.org/10.7910/DVN/23794,2014-01-08,Water uptake dynamics under progressive drought stress in diverse accessions of the OryzaSNP panel of rice (Oryza sativa),,genotypes,,
48677,https://doi.org/10.7910/DVN/23794,2014-01-08,Water uptake dynamics under progressive drought stress in diverse accessions of the OryzaSNP panel of rice (Oryza sativa),,lowland soil,,
48677,https://doi.org/10.7910/DVN/23794,2014-01-08,Water uptake dynamics under progressive drought stress in diverse accessions of the OryzaSNP panel of rice (Oryza sativa),,lysimeter,,
48677,https://doi.org/10.7910/DVN/23794,2014-01-08,Water uptake dynamics under progressive drought stress in diverse accessions of the OryzaSNP panel of rice (Oryza sativa),,root,,
48678,https://doi.org/10.7910/DVN/26204,2014-08-07,Livelihood Systems in Bangladesh (2000),,"Input-output of crop production (yield, labor, material inputs) land holdings, sources of income",,
48679,https://doi.org/10.7910/DVN/26921,2014-08-14,Laguna Loop Survey (1975),,"Demographic characteristics, inputs used such as fertilizer, quantity and prices of chemical and pesticides application, labor use and power and mechanization use,  yield,  household income, credit and farming technologies and practices",,
48681,https://doi.org/10.7910/DVN/26301,2014-08-08,Tracking Improved Varieties in South Asia (TRIVSA),,"Released varieties, Expert opinion method, Full-time Equivalent, Varietal adoption, Varietal replacement",,
48683,https://doi.org/10.7910/DVN/24109,2014-01-06,Fertilizer Placement Affects Weed Growth and Grain Yield in Dry-Seeded Rice (Oryza sativa L.) Systems,Earth and Environmental Sciences,Nitrogen,,
48683,https://doi.org/10.7910/DVN/24109,2014-01-06,Fertilizer Placement Affects Weed Growth and Grain Yield in Dry-Seeded Rice (Oryza sativa L.) Systems,Earth and Environmental Sciences,Fertilizer,,
48683,https://doi.org/10.7910/DVN/24109,2014-01-06,Fertilizer Placement Affects Weed Growth and Grain Yield in Dry-Seeded Rice (Oryza sativa L.) Systems,Earth and Environmental Sciences,Weed Biomass,,
48683,https://doi.org/10.7910/DVN/24109,2014-01-06,Fertilizer Placement Affects Weed Growth and Grain Yield in Dry-Seeded Rice (Oryza sativa L.) Systems,Earth and Environmental Sciences,Weed Density,,
48683,https://doi.org/10.7910/DVN/24109,2014-01-06,Fertilizer Placement Affects Weed Growth and Grain Yield in Dry-Seeded Rice (Oryza sativa L.) Systems,Earth and Environmental Sciences,Placement,,
48683,https://doi.org/10.7910/DVN/24109,2014-01-06,Fertilizer Placement Affects Weed Growth and Grain Yield in Dry-Seeded Rice (Oryza sativa L.) Systems,Earth and Environmental Sciences,Asia,,
48689,https://doi.org/10.7910/DVN/26293,2014-08-12,Tanzania Rice Socio Economic Survey,,"Technology adoption, Green Revolution, Sub-Saharan Africa",,
48690,https://doi.org/10.7910/DVN/22722,2013-10-18,Simulation of genotype performances across a larger number of environments for rice breeding using ORYZA2000,Earth and Environmental Sciences,ORYZA2000,,
48690,https://doi.org/10.7910/DVN/22722,2013-10-18,Simulation of genotype performances across a larger number of environments for rice breeding using ORYZA2000,Earth and Environmental Sciences,Modeling for breeding,,
48690,https://doi.org/10.7910/DVN/22722,2013-10-18,Simulation of genotype performances across a larger number of environments for rice breeding using ORYZA2000,Earth and Environmental Sciences,Drought stress,,
48690,https://doi.org/10.7910/DVN/22722,2013-10-18,Simulation of genotype performances across a larger number of environments for rice breeding using ORYZA2000,Earth and Environmental Sciences,Rice genotype performance,,
48690,https://doi.org/10.7910/DVN/22722,2013-10-18,Simulation of genotype performances across a larger number of environments for rice breeding using ORYZA2000,Earth and Environmental Sciences,Multiple environment trials,,
48691,https://doi.org/10.7910/DVN/26229,2014-08-07,"Public Knowledge, Attitude and Perception on Rice Biotechnology Research in the Philippines",,"Genetically Modified (GMOs) commodities , rice biotechnology",,
48693,https://doi.org/10.7910/DVN/23782,2014-01-08,Rice in cropping systems - Modelling transitions between flooded and non-flooded soil environments,,APSIM,,
48693,https://doi.org/10.7910/DVN/23782,2014-01-08,Rice in cropping systems - Modelling transitions between flooded and non-flooded soil environments,,ORYZA2000,,
48693,https://doi.org/10.7910/DVN/23782,2014-01-08,Rice in cropping systems - Modelling transitions between flooded and non-flooded soil environments,,Rice,,
48693,https://doi.org/10.7910/DVN/23782,2014-01-08,Rice in cropping systems - Modelling transitions between flooded and non-flooded soil environments,,Cropping systems,,
48693,https://doi.org/10.7910/DVN/23782,2014-01-08,Rice in cropping systems - Modelling transitions between flooded and non-flooded soil environments,,Soil nutrient dynamics,,
48694,https://doi.org/10.7910/DVN/26324,2014-08-14,"Technology, Income Distribution and Poverty in the Philippines (1997)",,"Production environments, input-output of rice production, price, wages, sources of income and poverty indicators",,
48698,https://doi.org/10.7910/DVN/23661,2014-01-19,Influence of climate variability on seasonal and interannual variations of ecosystem CO2 exchange in flooded and non-flooded rice fields in the Philippines,,La Nina,,
48698,https://doi.org/10.7910/DVN/23661,2014-01-19,Influence of climate variability on seasonal and interannual variations of ecosystem CO2 exchange in flooded and non-flooded rice fields in the Philippines,,El Nino,,
48698,https://doi.org/10.7910/DVN/23661,2014-01-19,Influence of climate variability on seasonal and interannual variations of ecosystem CO2 exchange in flooded and non-flooded rice fields in the Philippines,,ENSO,,
48698,https://doi.org/10.7910/DVN/23661,2014-01-19,Influence of climate variability on seasonal and interannual variations of ecosystem CO2 exchange in flooded and non-flooded rice fields in the Philippines,,Flooded rice fields,,
48698,https://doi.org/10.7910/DVN/23661,2014-01-19,Influence of climate variability on seasonal and interannual variations of ecosystem CO2 exchange in flooded and non-flooded rice fields in the Philippines,,Non-flooded rice fields,,
48698,https://doi.org/10.7910/DVN/23661,2014-01-19,Influence of climate variability on seasonal and interannual variations of ecosystem CO2 exchange in flooded and non-flooded rice fields in the Philippines,,Ecosystem CO2 exchanges,,
48699,https://doi.org/10.7910/DVN/26291,2014-08-13,Survey on Rice Cultivar Diversity and Yield Losses from Pests,,Collected and calculated: Proportion of area affected to the total area under rice cultivation- determines the insect and disease prevalence; normalized yield loss- gives the extent of the damage; and the probability of occurrence-gives an idea of the importance of the constraint.,,
48701,https://doi.org/10.7910/DVN/MAZCCX,2013-09-27,"Yield constraints of rainfed lowland rice in Central Java, Indonesia",Earth and Environmental Sciences,Drought,,
48701,https://doi.org/10.7910/DVN/MAZCCX,2013-09-27,"Yield constraints of rainfed lowland rice in Central Java, Indonesia",Earth and Environmental Sciences,groundwater,,
48701,https://doi.org/10.7910/DVN/MAZCCX,2013-09-27,"Yield constraints of rainfed lowland rice in Central Java, Indonesia",Earth and Environmental Sciences,perched water,,
48701,https://doi.org/10.7910/DVN/MAZCCX,2013-09-27,"Yield constraints of rainfed lowland rice in Central Java, Indonesia",Earth and Environmental Sciences,rice pests,,
48701,https://doi.org/10.7910/DVN/MAZCCX,2013-09-27,"Yield constraints of rainfed lowland rice in Central Java, Indonesia",Earth and Environmental Sciences,nutrient stress,,
48701,https://doi.org/10.7910/DVN/MAZCCX,2013-09-27,"Yield constraints of rainfed lowland rice in Central Java, Indonesia",Earth and Environmental Sciences,water by nutrient interaction,,
48701,https://doi.org/10.7910/DVN/MAZCCX,2013-09-27,"Yield constraints of rainfed lowland rice in Central Java, Indonesia",Earth and Environmental Sciences,yield loss,,
48703,https://doi.org/10.7910/DVN/23488,2013-11-21,,,,,
48704,https://doi.org/10.7910/DVN/26160,2014-08-13,CPWF-IFAD Landscape Management in Laos,,"Land use, Production inputs, Income, Demographics.",,
48705,https://doi.org/10.7910/DVN/23776,2014-01-19,Weed Ecology and Weed Management Strategies for Dry-Seeded Rice in Asia,,Stale seedbed,,
48705,https://doi.org/10.7910/DVN/23776,2014-01-19,Weed Ecology and Weed Management Strategies for Dry-Seeded Rice in Asia,,seeding rate,,
48705,https://doi.org/10.7910/DVN/23776,2014-01-19,Weed Ecology and Weed Management Strategies for Dry-Seeded Rice in Asia,,row spacing,,
48705,https://doi.org/10.7910/DVN/23776,2014-01-19,Weed Ecology and Weed Management Strategies for Dry-Seeded Rice in Asia,,flooding,,
48705,https://doi.org/10.7910/DVN/23776,2014-01-19,Weed Ecology and Weed Management Strategies for Dry-Seeded Rice in Asia,,residue,,
48705,https://doi.org/10.7910/DVN/23776,2014-01-19,Weed Ecology and Weed Management Strategies for Dry-Seeded Rice in Asia,,tillage system,,
48705,https://doi.org/10.7910/DVN/23776,2014-01-19,Weed Ecology and Weed Management Strategies for Dry-Seeded Rice in Asia,,zero-till,,
48705,https://doi.org/10.7910/DVN/23776,2014-01-19,Weed Ecology and Weed Management Strategies for Dry-Seeded Rice in Asia,,herbicide,,
48707,https://doi.org/10.7910/DVN/26246,2014-08-14,Socio-Economic Evaluation of Hybrid Rice Cultivation in the Philippines,,Household information; education and occupation of household members; annual household income from different sources; land ownership and its utilization; source of seeds; hybrid rice seed availability; cost and returns in rice cultivation and farmer's perception,,
48709,https://doi.org/10.7910/DVN/23142,2014-02-06,QTL analyses of heterosis for grain yield and yield-related traits in indica-japonica crosses of rice (Oryza sativa L.),,Yield,,
48709,https://doi.org/10.7910/DVN/23142,2014-02-06,QTL analyses of heterosis for grain yield and yield-related traits in indica-japonica crosses of rice (Oryza sativa L.),,Heterosis,,
48709,https://doi.org/10.7910/DVN/23142,2014-02-06,QTL analyses of heterosis for grain yield and yield-related traits in indica-japonica crosses of rice (Oryza sativa L.),,Overdominance,,
48709,https://doi.org/10.7910/DVN/23142,2014-02-06,QTL analyses of heterosis for grain yield and yield-related traits in indica-japonica crosses of rice (Oryza sativa L.),,Epistasis,,
48709,https://doi.org/10.7910/DVN/23142,2014-02-06,QTL analyses of heterosis for grain yield and yield-related traits in indica-japonica crosses of rice (Oryza sativa L.),,Path coefficient analysis,,
48709,https://doi.org/10.7910/DVN/23142,2014-02-06,QTL analyses of heterosis for grain yield and yield-related traits in indica-japonica crosses of rice (Oryza sativa L.),,QTL,,
48709,https://doi.org/10.7910/DVN/23142,2014-02-06,QTL analyses of heterosis for grain yield and yield-related traits in indica-japonica crosses of rice (Oryza sativa L.),,Rice,,
48711,https://doi.org/10.7910/DVN/26323,2014-08-14,Laguna Village Farmer Resurvey,,"Demographic characteristics, household assets, landholdings, input-output in rice production, income growth",,
48713,https://doi.org/10.7910/DVN/23667,2014-01-08,Interaction of Rice Residue and PRE Herbicides on Emergence and Biomass of Four Weed Species,,Aerobic systems,,
48713,https://doi.org/10.7910/DVN/23667,2014-01-08,Interaction of Rice Residue and PRE Herbicides on Emergence and Biomass of Four Weed Species,,biomass,,
48713,https://doi.org/10.7910/DVN/23667,2014-01-08,Interaction of Rice Residue and PRE Herbicides on Emergence and Biomass of Four Weed Species,,dry-seeded rice,,
48713,https://doi.org/10.7910/DVN/23667,2014-01-08,Interaction of Rice Residue and PRE Herbicides on Emergence and Biomass of Four Weed Species,,efficacy,,
48713,https://doi.org/10.7910/DVN/23667,2014-01-08,Interaction of Rice Residue and PRE Herbicides on Emergence and Biomass of Four Weed Species,,emergence,,
48715,https://doi.org/10.7910/DVN/27387,2014-09-23,Role of Institution and Policies for adoption of water saving technology in China,,"Input-output of crop production (yield, material inputs, labor, prices of inputs and outputs, disposal of production) and water management practices (frequency of irrigation, duration of irrigation, fuel use, cumulative depth of water), water user groups, price of irrigation water",,
48718,https://doi.org/10.7910/DVN/23138,2014-02-06,"Introgression, Evaluation and Bulked Segregant Analysis of Major Yield  QTL under Water Stress into Indigenous Elite Line for Low Water  Availability",,rice,,
48718,https://doi.org/10.7910/DVN/23138,2014-02-06,"Introgression, Evaluation and Bulked Segregant Analysis of Major Yield  QTL under Water Stress into Indigenous Elite Line for Low Water  Availability",,bulked segregant analysis,,
48718,https://doi.org/10.7910/DVN/23138,2014-02-06,"Introgression, Evaluation and Bulked Segregant Analysis of Major Yield  QTL under Water Stress into Indigenous Elite Line for Low Water  Availability",,water stress,,
48718,https://doi.org/10.7910/DVN/23138,2014-02-06,"Introgression, Evaluation and Bulked Segregant Analysis of Major Yield  QTL under Water Stress into Indigenous Elite Line for Low Water  Availability",,quantitative trait locus,,
48718,https://doi.org/10.7910/DVN/23138,2014-02-06,"Introgression, Evaluation and Bulked Segregant Analysis of Major Yield  QTL under Water Stress into Indigenous Elite Line for Low Water  Availability",,marker-assisted selection,,
48724,https://doi.org/10.7910/DVN/23777,2014-01-08,Weedy rice (Oryza sativa) II. Response of Weedy Rice to Seed Burial and Flooding Depth,,Asia,,
48724,https://doi.org/10.7910/DVN/23777,2014-01-08,Weedy rice (Oryza sativa) II. Response of Weedy Rice to Seed Burial and Flooding Depth,,biomass,,
48724,https://doi.org/10.7910/DVN/23777,2014-01-08,Weedy rice (Oryza sativa) II. Response of Weedy Rice to Seed Burial and Flooding Depth,,depth,,
48724,https://doi.org/10.7910/DVN/23777,2014-01-08,Weedy rice (Oryza sativa) II. Response of Weedy Rice to Seed Burial and Flooding Depth,,emergence,,
48726,https://doi.org/10.7910/DVN/23751,2014-01-08,Growth of Purple Nutsedge (Cyperus rotundus) in Response to Interference with Direct-Seeded Rice,Earth and Environmental Sciences,Weed,,
48726,https://doi.org/10.7910/DVN/23751,2014-01-08,Growth of Purple Nutsedge (Cyperus rotundus) in Response to Interference with Direct-Seeded Rice,Earth and Environmental Sciences,interference,,
48726,https://doi.org/10.7910/DVN/23751,2014-01-08,Growth of Purple Nutsedge (Cyperus rotundus) in Response to Interference with Direct-Seeded Rice,Earth and Environmental Sciences,leaf area,,
48726,https://doi.org/10.7910/DVN/23751,2014-01-08,Growth of Purple Nutsedge (Cyperus rotundus) in Response to Interference with Direct-Seeded Rice,Earth and Environmental Sciences,biomass,,
48726,https://doi.org/10.7910/DVN/23751,2014-01-08,Growth of Purple Nutsedge (Cyperus rotundus) in Response to Interference with Direct-Seeded Rice,Earth and Environmental Sciences,tuber,,
48728,https://doi.org/10.7910/DVN/26295,2014-08-07,"Technology, Income Distribution and Poverty in the Philippines (1996)",,"Production environments, input-output of rice production, price, wages, sources of income and poverty indicators",,
48729,https://doi.org/10.7910/DVN/OO7IR2,2013-06-21,,,,,
48731,https://doi.org/10.7910/DVN/26527,2014-08-14,,,,,
48732,https://doi.org/10.7910/DVN/23014,2013-10-24,,,,,
48733,https://doi.org/10.7910/DVN/23828,2014-01-08,Alternate wetting and drying in Philippine rice production: feasibility study for a Clean Development Mechanism,,rice,,
48734,https://doi.org/10.7910/DVN/23833,2014-01-08,"Breeding ecology of rice field rats, Rattus argentiventer and R. tanezumi in lowland irrigated rice systems in the Philippines",,rodents,,
48734,https://doi.org/10.7910/DVN/23833,2014-01-08,"Breeding ecology of rice field rats, Rattus argentiventer and R. tanezumi in lowland irrigated rice systems in the Philippines",,R. argentiventer,,
48734,https://doi.org/10.7910/DVN/23833,2014-01-08,"Breeding ecology of rice field rats, Rattus argentiventer and R. tanezumi in lowland irrigated rice systems in the Philippines",,R. tanezumi,,
48734,https://doi.org/10.7910/DVN/23833,2014-01-08,"Breeding ecology of rice field rats, Rattus argentiventer and R. tanezumi in lowland irrigated rice systems in the Philippines",,Breeding ecology,,
48734,https://doi.org/10.7910/DVN/23833,2014-01-08,"Breeding ecology of rice field rats, Rattus argentiventer and R. tanezumi in lowland irrigated rice systems in the Philippines",,Ecologically based rodent management,,
48734,https://doi.org/10.7910/DVN/23833,2014-01-08,"Breeding ecology of rice field rats, Rattus argentiventer and R. tanezumi in lowland irrigated rice systems in the Philippines",,Lowland irrigated rice,,
